PID,audiofile_name,true_generation_method,generation_method,Rater1,Rater2,Rater3
P989,LJ_Audio/LJ031-0039.wav,human,human,Human-Like,Human-Like,
P989,LJ_Audio/LJ016-0253.wav,human,human,Human-Like,Human-Like,Human-Like
P989,LJ_Audio/LJ017-0075_gen-mel.wav,computer,human,No Reason,Bad Response,
P989,LJ_Audio/LJ028-0327.wav,human,human,Prosody,Prosody,
P989,LJ_Audio/LJ031-0133-glow.wav,computer,human,Human-Like,Human-Like,
P989,LJ_Audio/LJ009-0204.wav,human,human,Prosody,Prosody,
P989,LJ_Audio/gen_14858-fast.wav,computer,human,Human-Like,Human-Like,
P989,LJ_Audio/LJ010-0226_gen-full.wav,computer,computer,Prosody,Prosody,
P989,LJ_Audio/LJ032-0058.wav,human,computer,Robotic,Robotic,
P989,LJ_Audio/LJ037-0268.wav,human,computer,Prosody,Prosody,
P989,LJ_Audio/LJ007-0152_gen-full.wav,computer,computer,Quality,Prosody,
P989,LJ_Audio/gen_8606-fast.wav,computer,computer,Robotic,Robotic,
P989,LJ_Audio/LJ009-0118.wav,human,human,Quality,Quality,
P989,LJ_Audio/LJ028-0415_gen-band.wav,computer,human,Prosody,Prosody,
P989,LJ_Audio/LJ022-0190_gen-band.wav,computer,computer,Prosody,Prosody,
P989,LJ_Audio/LJ046-0166_gen-large-mel.wav,computer,human,Speaking Style,Human-Like,
P989,LJ_Audio/LJ012-0121_gen-band.wav,computer,human,Human-Like,Human-Like,Human-Like
P989,LJ_Audio/LJ009-0079.wav,human,human,Prosody,Prosody,Prosody
P989,LJ_Audio/LJ011-0232_gen-band.wav,computer,computer,Prosody,Prosody,
P990,LJ_Audio/LJ036-0113_gen-full.wav,computer,human,Prosody,Prosody,Prosody
P990,LJ_Audio/LJ007-0022.wav,human,computer,Speaking Style,Prosody,
P990,LJ_Audio/LJ019-0176.wav,human,human,Prosody,Prosody,Prosody
P990,LJ_Audio/LJ028-0416_gen-band.wav,computer,computer,Quality,Robotic,
P990,LJ_Audio/LJ039-0172.wav,human,human,Liveliness,Liveliness,
P990,LJ_Audio/LJ029-0059_gen-mel.wav,computer,human,Quality,Robotic,
P990,LJ_Audio/LJ017-0259_gen-band.wav,computer,computer,Robotic,Robotic,
P990,LJ_Audio/LJ012-0076.wav,human,human,Prosody,Prosody,Prosody
P990,LJ_Audio/LJ018-0138.wav,human,human,Prosody,Prosody,Prosody
P990,LJ_Audio/LJ021-0052.wav,human,human,Liveliness,Liveliness,
P990,LJ_Audio/LJ036-0127_gen-parallel.wav,computer,computer,Robotic,Robotic,
P990,LJ_Audio/LJ010-0304-glow.wav,computer,computer,Quality,Robotic,
P990,LJ_Audio/LJ002-0080-glow.wav,computer,computer,Robotic,Quality,
P990,LJ_Audio/LJ042-0036.wav,human,human,Disfluency,Disfluency,
P990,LJ_Audio/LJ015-0109_gen-full.wav,computer,human,Prosody,Prosody,Prosody
P990,LJ_Audio/gen_13840-fast.wav,computer,computer,Quality,Robotic,
P990,LJ_Audio/LJ048-0034_gen-full.wav,computer,computer,Quality,Prosody,
P990,LJ_Audio/LJ032-0098_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P990,LJ_Audio/LJ035-0093_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P990,LJ_Audio/LJ015-0046-glow.wav,computer,computer,Prosody,Prosody,
P1000,LJ_Audio/LJ011-0150.wav,human,human,Prosody,Prosody,Prosody
P1000,LJ_Audio/LJ006-0016_gen-mel.wav,computer,computer,Quality,Quality,
P1000,LJ_Audio/LJ006-0103.wav,human,human,Quality,Quality,
P1000,LJ_Audio/LJ002-0024.wav,human,computer,Quality,Prosody,
P1000,LJ_Audio/LJ035-0082_gen-mel.wav,computer,computer,Quality,Quality,
P1000,LJ_Audio/LJ013-0031_gen-full.wav,computer,human,Quality,Quality,
P1000,LJ_Audio/gen_7159-fast.wav,computer,computer,Quality,Quality,
P1000,LJ_Audio/LJ048-0023_generated-hifi.wav,computer,computer,Robotic,Robotic,
P1000,LJ_Audio/LJ046-0021.wav,human,computer,Quality,Quality,
P1000,LJ_Audio/LJ019-0211_gen-full.wav,computer,human,Prosody,Prosody,
P1000,LJ_Audio/LJ038-0153.wav,human,human,Human-Like,Human-Like,Human-Like
P1000,LJ_Audio/LJ011-0186_generated-hifi.wav,computer,human,No Reason,No Reason,
P1000,LJ_Audio/LJ005-0138.wav,human,human,Human-Like,Human-Like,Human-Like
P1000,LJ_Audio/LJ032-0063_generated-hifi.wav,computer,computer,Robotic,Robotic,
P1000,LJ_Audio/LJ048-0126.wav,human,human,Quality,Quality,
P1000,LJ_Audio/LJ050-0218.wav,human,human,Quality,Quality,
P1000,LJ_Audio/LJ010-0121.wav,human,human,Prosody,Prosody,Prosody
P1000,LJ_Audio/LJ050-0103.wav,human,human,Quality,Quality,Quality
P1000,LJ_Audio/LJ045-0174.wav,human,human,Quality,Quality,
P1000,LJ_Audio/LJ022-0025_gen-band.wav,computer,computer,Robotic,Robotic,
P1001,LJ_Audio/LJ014-0022.wav,human,human,Prosody,Prosody,Prosody
P1001,LJ_Audio/LJ018-0246.wav,human,computer,Prosody,Prosody,
P1001,LJ_Audio/LJ004-0082_gen-parallel.wav,computer,computer,Quality,Quality,
P1001,LJ_Audio/LJ009-0068.wav,human,computer,Prosody,Prosody,
P1001,LJ_Audio/LJ003-0057.wav,human,computer,Prosody,Prosody,
P1001,LJ_Audio/LJ043-0169.wav,human,human,Liveliness,Liveliness,
P1001,LJ_Audio/LJ009-0043-glow.wav,computer,computer,Prosody,Prosody,
P1001,LJ_Audio/LJ045-0054.wav,human,human,Prosody,Prosody,Prosody
P1001,LJ_Audio/LJ012-0165.wav,human,computer,Speaking Style,Speaking Style,
P1001,LJ_Audio/LJ036-0199.wav,human,computer,Speaking Style,Speaking Style,
P1001,LJ_Audio/LJ030-0147_gen-full.wav,computer,computer,Quality,Quality,
P1001,LJ_Audio/LJ002-0287_gen-full.wav,computer,computer,Prosody,Prosody,
P1001,LJ_Audio/LJ047-0020_gen-large-mel.wav,computer,computer,Quality,Quality,
P1001,LJ_Audio/LJ004-0043.wav,human,human,Prosody,Prosody,Prosody
P1001,LJ_Audio/LJ021-0129_gen-mel.wav,computer,computer,Robotic,Quality,
P1001,LJ_Audio/LJ035-0146_generated-hifi.wav,computer,human,Speaking Style,Speaking Style,Speaking Style
P1001,LJ_Audio/LJ014-0160_gen-mel.wav,computer,computer,Robotic,Quality,
P1001,LJ_Audio/LJ016-0443_generated-hifi.wav,computer,human,Speaking Style,Prosody,
P1001,LJ_Audio/LJ004-0238.wav,human,human,Human-Like,Human-Like,Human-Like
P1001,LJ_Audio/LJ007-0116.wav,human,computer,Robotic,Quality,
P1005,LJ_Audio/LJ011-0060_gen-mel.wav,computer,human,Human-Like,Human-Like,
P1005,LJ_Audio/LJ036-0003.wav,human,human,Human-Like,Human-Like,
P1005,LJ_Audio/LJ044-0143-glow.wav,computer,human,Bad Response,Bad Response,
P1005,LJ_Audio/LJ016-0026.wav,human,computer,Robotic,Robotic,
P1005,LJ_Audio/LJ023-0015_gen-large-mel.wav,computer,human,Prosody,Prosody,Prosody
P1005,LJ_Audio/LJ050-0212_gen-full.wav,computer,human,Prosody,Prosody,Prosody
P1005,LJ_Audio/LJ018-0243.wav,human,human,Disfluency,Disfluency,Disfluency
P1005,LJ_Audio/LJ004-0201-glow.wav,computer,human,Prosody,Prosody,Prosody
P1005,LJ_Audio/LJ006-0173.wav,human,human,Prosody,Prosody,Prosody
P1005,LJ_Audio/LJ040-0055_gen-parallel.wav,computer,computer,Prosody,Prosody,
P1005,LJ_Audio/LJ047-0026_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1005,LJ_Audio/LJ050-0110.wav,human,human,Human-Like,Human-Like,
P1005,LJ_Audio/LJ030-0129_gen-parallel.wav,computer,computer,Robotic,Robotic,
P1005,LJ_Audio/LJ033-0100_gen-parallel.wav,computer,human,Human-Like,Human-Like,
P1005,LJ_Audio/LJ018-0236_generated-hifi.wav,computer,human,No Reason,No Reason,
P1005,LJ_Audio/LJ039-0177.wav,human,human,Prosody,Prosody,Prosody
P1005,LJ_Audio/LJ031-0191_gen-mel.wav,computer,computer,Robotic,Robotic,
P1005,LJ_Audio/LJ011-0200_generated-hifi.wav,computer,human,Robotic,Disfluency,
P1005,LJ_Audio/LJ043-0115_gen-mel.wav,computer,computer,Robotic,Robotic,
P1005,LJ_Audio/LJ032-0099.wav,human,human,Prosody,Prosody,Prosody
P1008,LJ_Audio/LJ045-0121-glow.wav,computer,human,Prosody,Prosody,Prosody
P1008,LJ_Audio/LJ042-0220.wav,human,computer,No Reason,No Reason,
P1008,LJ_Audio/LJ031-0060.wav,human,computer,Robotic,Robotic,
P1008,LJ_Audio/LJ005-0201_gen-full.wav,computer,human,Human-Like,Human-Like,Human-Like
P1008,LJ_Audio/LJ039-0224.wav,human,human,Robotic,Speaking Style,
P1008,LJ_Audio/LJ028-0262_gen-mel.wav,computer,computer,Robotic,Quality,
P1008,LJ_Audio/LJ021-0207_generated-hifi.wav,computer,computer,Prosody,Prosody,
P1008,LJ_Audio/LJ013-0030.wav,human,human,Robotic,Speaking Style,
P1008,LJ_Audio/LJ010-0030_gen-full.wav,computer,computer,Robotic,Quality,
P1008,LJ_Audio/LJ030-0040_gen-band.wav,computer,computer,Robotic,Quality,
P1008,LJ_Audio/LJ002-0111.wav,human,human,Robotic,Robotic,
P1008,LJ_Audio/LJ011-0176.wav,human,human,Prosody,Prosody,Prosody
P1008,LJ_Audio/LJ006-0183_gen-parallel.wav,computer,computer,Robotic,Liveliness,
P1008,LJ_Audio/LJ043-0136_gen-band.wav,computer,computer,Robotic,Robotic,
P1008,LJ_Audio/LJ050-0013.wav,human,human,Disfluency,Human-Like,
P1008,LJ_Audio/LJ018-0065.wav,human,human,Prosody,Prosody,Prosody
P1008,LJ_Audio/gen_1599-fast.wav,computer,computer,Robotic,Quality,
P1008,LJ_Audio/LJ050-0181_generated-hifi.wav,computer,human,Prosody,Prosody,Prosody
P1008,LJ_Audio/LJ040-0113_gen-parallel.wav,computer,computer,Robotic,Prosody,
P1008,LJ_Audio/LJ038-0094.wav,human,human,Prosody,Robotic,
P1015,LJ_Audio/LJ042-0045.wav,human,human,No Reason,No Reason,
P1015,LJ_Audio/LJ047-0105_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1015,LJ_Audio/LJ045-0235.wav,human,human,Speaking Style,Speaking Style,
P1015,LJ_Audio/LJ041-0011_gen-mel.wav,computer,computer,Robotic,Robotic,
P1015,LJ_Audio/LJ018-0041_gen-parallel.wav,computer,computer,Robotic,Quality,
P1015,LJ_Audio/LJ024-0141_gen-full.wav,computer,human,Prosody,Prosody,Prosody
P1015,LJ_Audio/LJ003-0141.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P1015,LJ_Audio/LJ048-0030_gen-mel.wav,computer,computer,Robotic,Quality,
P1015,LJ_Audio/LJ042-0013_gen-parallel.wav,computer,computer,Robotic,Quality,
P1015,LJ_Audio/LJ013-0013.wav,human,computer,Prosody,Prosody,
P1015,LJ_Audio/LJ045-0117_gen-full.wav,computer,human,Human-Like,Human-Like,
P1015,LJ_Audio/LJ050-0099_generated-hifi.wav,computer,computer,Robotic,Quality,
P1015,LJ_Audio/LJ007-0235.wav,human,human,Speaking Style,Speaking Style,
P1015,LJ_Audio/LJ039-0096.wav,human,human,Human-Like,Human-Like,Human-Like
P1015,LJ_Audio/gen_8156-fast.wav,computer,computer,Robotic,Quality,
P1015,LJ_Audio/LJ009-0150.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P1015,LJ_Audio/LJ015-0049_gen-parallel.wav,computer,computer,Speaking Style,Prosody,
P1015,LJ_Audio/LJ015-0063_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1015,LJ_Audio/LJ005-0009.wav,human,human,Prosody,Prosody,Prosody
P1015,LJ_Audio/LJ007-0217.wav,human,human,No Reason,No Reason,
P1017,LJ_Audio/LJ036-0115.wav,human,human,Prosody,Prosody,Prosody
P1017,LJ_Audio/LJ012-0075.wav,human,human,Human-Like,Human-Like,Human-Like
P1017,LJ_Audio/LJ008-0171_gen-mel.wav,computer,computer,Prosody,Quality,
P1017,LJ_Audio/LJ010-0052.wav,human,human,Liveliness,Liveliness,Liveliness
P1017,LJ_Audio/LJ005-0053-glow.wav,computer,computer,Liveliness,Prosody,
P1017,LJ_Audio/LJ020-0069.wav,human,computer,Prosody,Prosody,
P1017,LJ_Audio/LJ031-0226.wav,human,human,Human-Like,Human-Like,
P1017,LJ_Audio/gen_2665-fast.wav,computer,computer,Robotic,Quality,
P1017,LJ_Audio/LJ003-0023.wav,human,human,Quality,Quality,
P1017,LJ_Audio/LJ037-0160-glow.wav,computer,computer,Robotic,Quality,
P1017,LJ_Audio/LJ005-0174_generated-hifi.wav,computer,computer,Prosody,Prosody,
P1017,LJ_Audio/LJ026-0133_gen-mel.wav,computer,computer,Prosody,Quality,
P1017,LJ_Audio/LJ039-0204_generated-hifi.wav,computer,computer,Prosody,Prosody,
P1017,LJ_Audio/LJ016-0206_gen-large-mel.wav,computer,computer,Prosody,Robotic,
P1017,LJ_Audio/LJ022-0186-glow.wav,computer,human,Prosody,Prosody,Prosody
P1017,LJ_Audio/LJ047-0045_gen-large-mel.wav,computer,computer,Prosody,Quality,
P1017,LJ_Audio/LJ026-0129.wav,human,human,Prosody,Prosody,Prosody
P1017,LJ_Audio/LJ040-0132_gen-large-mel.wav,computer,computer,Prosody,Prosody,
P1017,LJ_Audio/LJ007-0027-glow.wav,computer,computer,Prosody,Prosody,
P1017,LJ_Audio/LJ005-0048.wav,human,human,Human-Like,Human-Like,
P1020,LJ_Audio/LJ039-0082.wav,human,human,Human-Like,Human-Like,
P1020,LJ_Audio/gen_7531-fast.wav,computer,computer,Robotic,Robotic,
P1020,LJ_Audio/LJ036-0007.wav,human,human,Human-Like,Human-Like,
P1020,LJ_Audio/LJ002-0121.wav,human,human,Prosody,Prosody,Prosody
P1020,LJ_Audio/LJ009-0065.wav,human,human,Human-Like,Human-Like,
P1020,LJ_Audio/LJ046-0139.wav,human,computer,Robotic,Robotic,
P1020,LJ_Audio/LJ017-0225.wav,human,human,Prosody,Prosody,Prosody
P1020,LJ_Audio/LJ004-0249_gen-band.wav,computer,computer,Robotic,Robotic,
P1020,LJ_Audio/LJ007-0059.wav,human,human,Prosody,Prosody,Prosody
P1020,LJ_Audio/gen_3577-fast.wav,computer,human,Human-Like,Human-Like,Human-Like
P1020,LJ_Audio/LJ028-0241_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1020,LJ_Audio/LJ018-0209.wav,human,computer,No Reason,Bad Response,
P1020,LJ_Audio/LJ018-0194.wav,human,human,Human-Like,Human-Like,
P1020,LJ_Audio/LJ028-0180_gen-band.wav,computer,human,Prosody,Prosody,Prosody
P1020,LJ_Audio/LJ018-0166_gen-full.wav,computer,human,Human-Like,Human-Like,
P1020,LJ_Audio/LJ044-0057_gen-mel.wav,computer,computer,Robotic,Robotic,
P1020,LJ_Audio/LJ036-0156_gen-band.wav,computer,human,Disfluency,Disfluency,Disfluency
P1020,LJ_Audio/LJ023-0013.wav,human,human,Prosody,Prosody,
P1020,LJ_Audio/LJ005-0007.wav,human,human,Human-Like,Human-Like,
P1020,LJ_Audio/LJ037-0229.wav,human,human,Human-Like,Human-Like,
P1021,LJ_Audio/LJ017-0185_gen-large-mel.wav,computer,human,Human-Like,Human-Like,
P1021,LJ_Audio/LJ045-0084_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1021,LJ_Audio/LJ042-0242.wav,human,human,Human-Like,Human-Like,
P1021,LJ_Audio/LJ028-0377_gen-band.wav,computer,computer,Robotic,Robotic,
P1021,LJ_Audio/LJ014-0018_gen-parallel.wav,computer,computer,Robotic,Robotic,
P1021,LJ_Audio/LJ008-0032_gen-mel.wav,computer,computer,Robotic,Robotic,
P1021,LJ_Audio/LJ049-0077.wav,human,human,Quality,Quality,
P1021,LJ_Audio/LJ045-0131.wav,human,computer,Robotic,Robotic,
P1021,LJ_Audio/LJ031-0005.wav,human,human,Human-Like,Human-Like,
P1021,LJ_Audio/LJ007-0140_gen-parallel.wav,computer,computer,Robotic,Bad Response,
P1021,LJ_Audio/LJ018-0358_gen-band.wav,computer,computer,Robotic,Bad Response,
P1021,LJ_Audio/LJ047-0051_gen-full.wav,computer,computer,Robotic,Bad Response,
P1021,LJ_Audio/LJ024-0065.wav,human,human,Quality,Quality,
P1021,LJ_Audio/LJ047-0213.wav,human,human,Human-Like,Human-Like,Human-Like
P1021,LJ_Audio/LJ009-0273_gen-mel.wav,computer,computer,Robotic,Bad Response,
P1021,LJ_Audio/LJ010-0172.wav,human,human,Human-Like,Human-Like,Human-Like
P1021,LJ_Audio/LJ018-0322.wav,human,human,Bad Response,Bad Response,
P1021,LJ_Audio/LJ043-0021.wav,human,human,Human-Like,Human-Like,
P1021,LJ_Audio/LJ015-0245_gen-band.wav,computer,computer,Robotic,Robotic,
P1021,LJ_Audio/LJ018-0056.wav,human,computer,Robotic,Robotic,
P1025,LJ_Audio/LJ038-0043.wav,human,human,Human-Like,Human-Like,
P1025,LJ_Audio/LJ023-0029_gen-large-mel.wav,computer,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ048-0110_generated-hifi.wav,computer,computer,Prosody,Prosody,
P1025,LJ_Audio/LJ003-0308_gen-parallel.wav,computer,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ019-0386.wav,human,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ013-0180_gen-large-mel.wav,computer,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ049-0073-glow.wav,computer,human,Human-Like,Human-Like,
P1025,LJ_Audio/LJ001-0054_gen-parallel.wav,computer,computer,Robotic,Robotic,
P1025,LJ_Audio/LJ019-0011.wav,human,human,Human-Like,Human-Like,
P1025,LJ_Audio/LJ024-0002_gen-large-mel.wav,computer,computer,Prosody,Prosody,
P1025,LJ_Audio/LJ040-0073.wav,human,computer,Prosody,Prosody,
P1025,LJ_Audio/LJ009-0147.wav,human,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ010-0159.wav,human,computer,Speaking Style,Prosody,
P1025,LJ_Audio/LJ004-0247_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1025,LJ_Audio/LJ016-0253_gen-band.wav,computer,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ036-0136.wav,human,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ021-0110_gen-full.wav,computer,computer,Robotic,Speaking Style,
P1025,LJ_Audio/LJ043-0094_gen-band.wav,computer,human,Prosody,Prosody,Prosody
P1025,LJ_Audio/LJ045-0233_gen-parallel.wav,computer,computer,Prosody,Prosody,
P1025,LJ_Audio/LJ038-0123_gen-parallel.wav,computer,computer,Prosody,Prosody,
P1026,LJ_Audio/LJ014-0334.wav,human,computer,Prosody,Prosody,
P1026,LJ_Audio/LJ034-0046_generated-hifi.wav,computer,computer,Robotic,Robotic,
P1026,LJ_Audio/LJ023-0086_gen-mel.wav,computer,computer,Robotic,Robotic,
P1026,LJ_Audio/LJ008-0032.wav,human,human,Prosody,Prosody,Prosody
P1026,LJ_Audio/LJ009-0062.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ016-0076_generated-hifi.wav,computer,computer,Robotic,Robotic,
P1026,LJ_Audio/LJ023-0090.wav,human,human,Speaking Style,Speaking Style,Speaking Style
P1026,LJ_Audio/LJ043-0165-glow.wav,computer,computer,Robotic,Robotic,
P1026,LJ_Audio/LJ043-0089.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ016-0067.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ045-0046.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ018-0270.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ025-0126_gen-band.wav,computer,computer,Robotic,Robotic,
P1026,LJ_Audio/LJ030-0066_gen-large-mel.wav,computer,computer,Robotic,Robotic,Robotic
P1026,LJ_Audio/LJ005-0224.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ007-0061.wav,human,human,Human-Like,Human-Like,Human-Like
P1026,LJ_Audio/LJ043-0016_gen-mel.wav,computer,computer,Quality,Robotic,
P1026,LJ_Audio/LJ027-0058.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ022-0164.wav,human,human,Human-Like,Human-Like,
P1026,LJ_Audio/LJ037-0218.wav,human,computer,Quality,Quality,
P1028,LJ_Audio/LJ009-0106.wav,human,human,Prosody,Prosody,Prosody
P1028,LJ_Audio/LJ019-0230.wav,human,computer,Prosody,Prosody,
P1028,LJ_Audio/LJ021-0035.wav,human,computer,Prosody,Prosody,
P1028,LJ_Audio/LJ035-0093_gen-parallel.wav,computer,human,No Reason,Human-Like,
P1028,LJ_Audio/LJ018-0330.wav,human,human,Human-Like,Human-Like,Human-Like
P1028,LJ_Audio/LJ028-0195.wav,human,human,Prosody,Prosody,Prosody
P1028,LJ_Audio/LJ044-0207.wav,human,computer,Speaking Style,Speaking Style,
P1028,LJ_Audio/LJ013-0229-glow.wav,computer,human,Speaking Style,Speaking Style,Speaking Style
P1028,LJ_Audio/LJ008-0174.wav,human,human,Disfluency,Disfluency,
P1028,LJ_Audio/LJ007-0166_generated-hifi.wav,computer,human,Prosody,Prosody,
P1028,LJ_Audio/LJ001-0047_gen-large-mel.wav,computer,human,Speaking Style,Speaking Style,
P1028,LJ_Audio/LJ048-0032.wav,human,human,Prosody,Prosody,Prosody
P1028,LJ_Audio/LJ003-0070.wav,human,human,Disfluency,Disfluency,Disfluency
P1028,LJ_Audio/LJ022-0020.wav,human,human,Prosody,Prosody,Prosody
P1028,LJ_Audio/LJ003-0047.wav,human,computer,Prosody,Prosody,
P1028,LJ_Audio/LJ047-0012_gen-large-mel.wav,computer,human,Speaking Style,Speaking Style,
P1028,LJ_Audio/LJ011-0016_gen-mel.wav,computer,human,Speaking Style,Speaking Style,
P1028,LJ_Audio/LJ026-0106_gen-large-mel.wav,computer,human,Speaking Style,Prosody,
P1028,LJ_Audio/LJ039-0107_gen-full.wav,computer,human,Speaking Style,Speaking Style,Speaking Style
P1028,LJ_Audio/LJ003-0326.wav,human,human,Prosody,Prosody,
P1031,LJ_Audio/LJ047-0239.wav,human,human,Prosody,Prosody,Prosody
P1031,LJ_Audio/gen_153-fast.wav,computer,human,Prosody,Prosody,Prosody
P1031,LJ_Audio/LJ017-0188.wav,human,human,Disfluency,Disfluency,Disfluency
P1031,LJ_Audio/LJ046-0002.wav,human,computer,Robotic,Robotic,
P1031,LJ_Audio/LJ016-0085.wav,human,human,Disfluency,Disfluency,
P1031,LJ_Audio/LJ014-0286_gen-band.wav,computer,human,Prosody,Prosody,
P1031,LJ_Audio/LJ027-0164_gen-mel.wav,computer,computer,Robotic,Robotic,
P1031,LJ_Audio/LJ038-0172.wav,human,human,Prosody,Prosody,
P1031,LJ_Audio/gen_6165-fast.wav,computer,computer,Prosody,Prosody,
P1031,LJ_Audio/LJ005-0106.wav,human,human,Speaking Style,Speaking Style,
P1031,LJ_Audio/LJ049-0186.wav,human,computer,Robotic,Robotic,
P1031,LJ_Audio/LJ044-0098_gen-full.wav,computer,computer,Robotic,Bad Response,
P1031,LJ_Audio/LJ037-0116.wav,human,human,Speaking Style,Speaking Style,
P1031,LJ_Audio/LJ036-0112.wav,human,human,Speaking Style,Prosody,
P1031,LJ_Audio/LJ006-0032.wav,human,human,Disfluency,Disfluency,
P1031,LJ_Audio/LJ028-0260.wav,human,computer,Prosody,Prosody,
P1031,LJ_Audio/LJ008-0126.wav,human,human,Disfluency,Disfluency,
P1031,LJ_Audio/LJ012-0066_gen-mel.wav,computer,computer,Prosody,Prosody,
P1031,LJ_Audio/LJ043-0026_gen-mel.wav,computer,computer,Robotic,Robotic,
P1031,LJ_Audio/LJ046-0076.wav,human,human,Disfluency,Disfluency,Disfluency
P1032,LJ_Audio/LJ020-0100.wav,human,human,Liveliness,Liveliness,
P1032,LJ_Audio/LJ008-0127_gen-large-mel.wav,computer,human,Quality,Speaking Style,
P1032,LJ_Audio/LJ018-0077_gen-parallel.wav,computer,human,Speaking Style,Speaking Style,
P1032,LJ_Audio/LJ008-0079_generated-hifi.wav,computer,human,Bad Response,Speaking Style,
P1032,LJ_Audio/LJ001-0002_gen-large-mel.wav,computer,computer,Robotic,Robotic,
P1032,LJ_Audio/LJ030-0089.wav,human,human,Bad Response,Bad Response,
P1032,LJ_Audio/gen_8338-fast.wav,computer,computer,Quality,Quality,
P1032,LJ_Audio/LJ022-0161_gen-parallel.wav,computer,human,Liveliness,Liveliness,
P1032,LJ_Audio/LJ005-0113_generated-hifi.wav,computer,human,Speaking Style,Bad Response,
P1032,LJ_Audio/LJ018-0271_gen-mel.wav,computer,computer,Quality,Bad Response,
P1032,LJ_Audio/gen_10091-fast.wav,computer,computer,Bad Response,Bad Response,
